site,block,warming_treatment,plot_id,species,plant_id,phylo,year,doy,photosyn,gs,ci,soil_water,tleaf,VPG,percent_stomatal_limitation,Agmax,Vcmax25
cfc,d,warmed,d6,aceru,620,angio,2010,165,5.33,0.152,322.3333333,0.184970375,27.45,1.881452366,0.565093189,12.25549903,19.60664426
cfc,d,warmed,d6,aceru,625,angio,2010,236,12.13855958,0.194620391,266.4227279,0.201679375,30.57540576,2.235080082,0.009541794,12.25549903,52.82506757
cfc,d,warmed,d6,aceru,627,angio,2009,223,8.646688926,0.117723166,254.2690378,0.208253,31.8435955,2.324740277,0.294464558,12.25549903,39.30175546
cfc,d,warmed,d6,acesa,631,angio,2009,247,4.47981027,0.050927246,237.7178606,0.15794525,30.95093346,2.406884504,0.596764904,11.10967352,21.71603876
cfc,d,warmed,d6,acesa,633,angio,2009,188,0.741513132,0.005698406,180.6034669,0.096929375,27.75445366,1.852061506,0.933255182,11.10967352,4.781151718
cfc,d,warmed,d6,acesa,635,angio,2011,167,4.658101897,0.059321817,257.7133497,0.152175,20.65818153,1.399739508,0.580716581,11.10967352,20.90672376
cfc,d,warmed,d6,acesa,636,angio,2009,166,3.466977787,0.042160844,248.1366197,0.122499,31.44518153,2.499616879,0.687931623,11.10967352,16.12698845
cfc,d,warmed,d6,acesa,637,angio,2011,236,6.223703703,0.06350532,219.307369,0.18565,28.40421867,2.339285929,0.439794186,11.10967352,32.67631552
cfc,d,warmed,d6,betpa,642,angio,2011,167,14.65635583,0.269544823,280.515736,0.152175,19.66835277,1.079422038,0.306441689,21.13211766,60.85726844
cfc,d,warmed,d6,betpa,643,angio,2010,165,18.36666667,0.712666667,317,0.184970375,27.16666667,1.282673094,0.13086483,21.13211766,68.52467776
cfc,d,warmed,d6,betpa,644,angio,2009,187,1.355573955,0.010908234,184.6510211,0.098039838,29.93453534,2.771663291,0.935852432,21.13211766,8.529286032
cfc,d,warmed,d6,betpa,645,angio,2009,162,16.08963374,0.25423483,259.5662878,0.152094,25.9190623,1.794227541,0.238617066,21.13211766,71.7325808
cfc,d,warmed,d6,betpa,646,angio,2011,237,17.7297488,0.51792049,304.0854607,0.170019625,24.27943357,1.393928038,0.161004633,21.13211766,68.55425344
cfc,d,warmed,d6,picgl,654,gymno,2011,236,8.994688713,0.091111343,198.9562647,0.18565,27.97903887,1.871057992,0.4446777,16.19724024,52.22315442
cfc,d,warmed,d6,picgl,656,gymno,2011,269,5.768662127,0.048932723,199.9652,0.116400875,26.32051723,0.906704493,0.643849073,16.19724024,33.31437055
cfc,d,warmed,d6,pinba,664,gymno,2011,167,12.8223691,0.403620363,331.8833057,0.152175,18.5582231,1.007956829,0.31729295,18.7816562,46.02689454
cfc,d,warmed,d6,pinba,666,gymno,2010,236,14.94833345,0.27320762,294.8961922,0.201679375,30.84097163,2.085548205,0.204099293,18.7816562,59.36942013
cfc,d,warmed,d6,pinba,670,gymno,2010,207,15.16666667,0.149,217,0.119326625,34.07666667,2.715536214,0.192474481,18.7816562,80.48617148
cfc,d,warmed,d6,pinst,673,gymno,2011,167,8.939109003,0.117840817,266.5077407,0.152175,19.0109323,1.173121256,0.32152468,13.17528985,38.89013634
cfc,d,warmed,d6,pinst,674,gymno,2011,237,3.8413897869999998,0.089459777,227.0903167,0.170019625,22.29970043,0.803932454,0.708439827,13.17528985,19.47668112
cfc,d,warmed,d6,pinst,679,gymno,2010,207,4.826666667,0.033333333,150.6666667,0.119326625,35.13,3.082463787,0.633657649,13.17528985,38.4359882
cfc,d,warmed,d6,pinst,681,gymno,2011,266,11.04733687,0.11023985,210.6348937,NA,17.99061393,1.01215699,0.161510905,13.17528985,60.43594138
cfc,d,warmed,d6,poptr,683,angio,2009,223,13.05973123,0.236755141,274.6714409,0.208253,32.69710922,2.335549139,0.351713516,20.145,55.26998424
cfc,d,warmed,d6,poptr,686,angio,2011,165,9.60352815,0.08720928,197.4899833,0.128024,29.0331402,1.735514676,0.523279814,20.145,56.19679077
cfc,d,warmed,d6,poptr,689,angio,2009,166,7.053333333,0.0794,227.6666667,0.122499,35.14666667,3.412516183,0.649871763,20.145,35.672124
cfc,d,warmed,d6,poptr,690,angio,2010,168,14.86147796,0.293189261,289.3977283,0.18087075,27.67117246,1.02949228,0.262274611,20.145,60.01394656
cfc,d,warmed,d6,poptr,692,angio,2010,236,17.10378981,0.326951526,273.6133872,0.201679375,30.39246877,2.210680407,0.150966006,20.145,72.63934265
cfc,d,warmed,d6,quema,694,angio,2011,209,13.93409027,0.26341657,271.026021,0.204958375,34.6894493,3.20930808,0.243744842,18.42511765,59.69288979
cfc,d,warmed,d6,quema,697,angio,2011,165,8.33475992,0.059350683,147.2211993,0.128024,31.11429343,2.65742319,0.547641427,18.42511765,68.29002714
cfc,d,warmed,d6,quema,700,angio,2009,250,20.01843823,0.405863341,277.9604492,0.138555375,28.24680519,1.369169928,-0.086475463,18.42511765,83.8109369
cfc,d,warmed,d6,quema,701,angio,2011,269,15.98330957,0.2545695,264.1111103,0.116400875,25.54018593,1.144819468,0.132526051,18.42511765,70.11876183
cfc,d,warmed,d6,quema,702,angio,2009,224,15.74495072,0.259250972,262.1662281,0.198934,33.57928721,2.148472142,0.145462676,18.42511765,69.54787018
cfc,d,warmed,d6,queru,706,angio,2010,236,20.59333956,0.44739696,279.7613742,0.201679375,29.89205678,1.892593187,-0.392362231,14.79021701,85.71687538
cfc,d,warmed,d6,queru,707,angio,2010,204,11.93333333,0.161,242,0.125763625,36.15,3.056726443,0.193160362,14.79021701,56.85665915
cfc,d,warmed,d6,queru,708,angio,2010,168,15.10239286,0.374159835,305.6812999,0.18087075,28.07574272,1.074874111,-0.021106915,14.79021701,58.13112136
cfc,d,warmed,d6,queru,709,angio,2009,224,12.90237095,0.196848191,259.0958428,0.198934,33.65438334,2.14230458,0.127641539,14.79021701,57.62022219
cfc,d,warmed,d6,queru,711,angio,2011,167,7.78177597,0.181079043,309.554322,0.152175,20.182724,1.197692904,0.473856539,14.79021701,29.62955125
cfc,d,warmed,d6,queru,713,angio,2011,210,17.83333333,0.243333333,236.3333333,0.188785,31.66666667,2.851177128,-0.205751972,14.79021701,86.94036426
cfc,d,warmed,d6,queru,714,angio,2009,189,0.197333333,0.005363333,320.6666667,0.09582555,31.69666667,3.107139365,0.986657847,14.79021701,0.729087088
cfc,d,warmed,d6,rhaca,717,angio,2009,189,0.661,0.008533333,250,0.09582555,33.23,3.576875755,0.957881993,15.694,3.052915837
cfc,d,warmed,d6,rhaca,720,angio,2010,169,10.93634829,0.250355421,297.6322562,0.17202175,32.49802653,2.29422512,0.303150995,15.694,43.08462939
cfc,d,warmed,d6,rhaca,721,angio,2009,250,17.84856997,0.417925202,290.7322091,0.138555375,29.21375084,1.549149648,-0.137286222,15.694,71.78322655
cfc,d,warmed,d6,rhaca,722,angio,2010,204,9.48,0.220666667,304.6666667,0.125763625,33.63333333,2.605487239,0.395947496,15.694,36.59496596
cfc,d,warmed,d6,rhaca,723,angio,2011,210,19.66666667,0.449,279,0.188785,31.85666667,2.613518829,-0.253132832,15.694,82.06111324
cfc,d,warmed,d6,rhaca,724,angio,2011,236,24.06306467,0.694005583,296.6933883,0.18565,23.0903193,0.989779922,-0.533265239,15.694,95.06124504
cfc,d,warmed,d6,rhaca,726,angio,2009,224,7.911228544,0.213413955,313.1900896,0.198934,33.39811961,2.1634494970000002,0.495907446,15.694,29.82224859
cfc,e,warmed,e1,acesa,944,angio,2009,188,1.003333333,0.008123333,192,0.074758275,23,1.529229066,0.909688315,11.10967352,6.050799198
cfc,e,warmed,e1,abiba,969,gymno,2011,269,5.246846817,0.03492709,146.4976177,0.1102865,25.42719523,1.2682849920000001,0.549134737,11.63728334,43.25330094
cfc,e,warmed,e1,abiba,972,gymno,2011,210,7.36465408,NA,NA,0.161635625,35.0039355,2.085885568,0.367150058,11.63728334,NA
cfc,e,warmed,e1,aceru,983,angio,2010,202,13.00117028,0.204039333,268.2237249,0.116000625,29.78825442,1.334718998,-0.060843809,12.25549903,56.22937051
cfc,e,warmed,e1,aceru,984,angio,2010,165,11.46666667,0.157666667,253.3333333,0.166089375,26.83333333,1.871630505,0.064365585,12.25549903,52.3007876
cfc,e,warmed,e1,aceru,985,angio,2011,168,11.1424019,0.276069097,309.7580827,0.17090375,17.72329393,0.890169786,0.090824301,12.25549903,42.40132383
cfc,e,warmed,e1,aceru,986,angio,2009,187,0.16059721,8.13377e-4,67.38309444,0.076197713,25.50464567,1.997846417,0.986895906,12.25549903,5.06788333
cfc,e,warmed,e1,aceru,987,angio,2009,162,8,0.084733333,226.6666667,0.13852225,24.75666667,1.631066436,0.347231803,12.25549903,40.63702077
cfc,e,warmed,e1,aceru,989,angio,2011,236,15.23995017,0.254841817,267.8770847,0.179895375,29.68979137,1.813504171,-0.243519348,12.25549903,65.99034898
cfc,e,warmed,e1,aceru,990,angio,2009,223,8.7,0.096766667,228,0.180183625,28.16333333,2.454208485,0.290114586,12.25549903,43.93636235
cfc,e,warmed,e1,acesa,993,angio,2009,166,4.476666667,0.0441,221,0.106856,28.45333333,1.861448273,0.597047865,11.10967352,23.32252943
cfc,e,warmed,e1,acesa,995,angio,2009,223,5.623333333,0.046166667,183,0.180183625,27.01333333,2.445346399,0.493834511,11.10967352,35.73338681
cfc,e,warmed,e1,acesa,997,angio,2009,247,5.357387374,0.074360042,261.0342496,0.16358625,31.42393557,2.542649693,0.517772744,11.10967352,23.75975769
cfc,e,warmed,e1,acesa,1000,angio,2011,209,6.076666667,0.061733333,212.3333333,0.1711605,37.38666667,3.620982804,0.453029231,11.10967352,32.97022589
cfc,e,warmed,e1,betpa,1004,angio,2009,247,21.70971918,0.402423979,264.5265145,0.16358625,30.79439545,1.86291688,-0.027332874,21.13211766,95.10217591
cfc,e,warmed,e1,betpa,1005,angio,2010,165,16.8,0.663,321.3333333,0.166089375,24.74,1.210908196,0.205001587,21.13211766,61.96198867
cfc,e,warmed,e1,betpa,1006,angio,2009,162,12.59524597,0.207448003,271.7103546,0.13852225,24.21691895,1.723631857,0.403976157,21.13211766,53.83316235
cfc,e,warmed,e1,betpa,1008,angio,2009,223,23.6,0.446333333,263.3333333,0.180183625,28.19,1.985801378,-0.116783485,21.13211766,103.8162672
cfc,e,warmed,e1,betpa,1009,angio,2011,165,17.70163537,0.245516307,242.4231377,0.13811725,31.19605,1.934666513,0.162334999,21.13211766,84.19809635
cfc,e,warmed,e1,picgl,1014,gymno,2011,210,7.60441494,NA,NA,0.161635625,34.6697159,2.784793068,0.530511691,16.19724024,NA
cfc,e,warmed,e1,picgl,1015,gymno,2011,269,7.752831503,0.047823493,126.825562,0.1102865,24.36341983,1.121785188,0.521348613,16.19724024,77.07915335
cfc,e,warmed,e1,pinba,1028,gymno,2010,207,5.73,0.0711,255.3333333,0.100454375,30.71333333,2.480985821,0.694915084,18.7816562,25.94240789
cfc,e,warmed,e1,pinba,1029,gymno,2010,235,29.55110133,0.339472199,232.7234998,0.180453875,31.35086568,2.722956938,-0.573402315,18.7816562,146.2507813
cfc,e,warmed,e1,pinba,1033,gymno,2011,167,17.90075843,0.2722842,270.2839397,0.180906429,22.78211847,1.504291162,0.046902028,18.7816562,76.87847996
cfc,e,warmed,e1,pinba,1034,gymno,2011,209,11.1099314,NA,NA,0.1711605,38.13682557,2.351692647,0.408469025,18.7816562,NA
cfc,e,warmed,e1,pinst,1037,gymno,2011,209,7.562318527,NA,NA,0.1711605,38.5393219,2.550811051,0.426022607,13.17528985,NA
cfc,e,warmed,e1,pinst,1041,gymno,2010,207,5.13,0.062766667,253.3333333,0.100454375,28.48333333,2.035857466,0.610634752,13.17528985,23.39852096
cfc,e,warmed,e1,pinst,1042,gymno,2011,165,7.715106007,0.09924914,257.729583,0.13811725,31.5957483,1.997177221,0.414426089,13.17528985,34.62528018
cfc,e,warmed,e1,pinst,1044,gymno,2011,237,7.608740973,0.168249033,214.752073,0.171712875,29.1240565,1.353160857,0.422499159,13.17528985,40.80767657
cfc,e,warmed,e1,poptr,1048,angio,2010,202,20.03837707,0.524636026,295.9167751,0.116000625,31.24597422,1.381091103,0.005292774,20.145,79.34398709
cfc,e,warmed,e1,poptr,1049,angio,2009,247,23.72892127,0.368202713,244.4586847,0.16358625,31.21871662,2.037430646,-0.177906243,20.145,111.9638426
cfc,e,warmed,e1,poptr,1050,angio,2010,168,19.54627344,0.241114123,231.2436811,0.16235125,27.2384154,0.985775952,0.029720852,20.145,97.34438252
cfc,e,warmed,e1,poptr,1052,angio,2011,165,13.12026483,0.338223817,305.3891607,0.13811725,30.308064130000002,1.342387608,0.348708621,20.145,50.54344566
cfc,e,warmed,e1,poptr,1053,angio,2011,210,21.9358533,0.38314733,254.16257,0.161635625,36.27045567,2.799576781,-0.088898153,20.145,99.74426361
cfc,e,warmed,e1,poptr,1055,angio,2009,166,8.16328948,0.095271184,239.7571025,0.106856,26.83309555,1.735923508,0.594773419,20.145,39.24545378
cfc,e,warmed,e1,quema,1057,angio,2009,250,17.34230438,0.289294638,265.7735649,0.1449615,28.1313324,1.553575983,0.058768324,18.42511765,75.64088601
cfc,e,warmed,e1,quema,1059,angio,2009,224,11.44849718,0.245945321,292.4630735,0.17422375,33.32290268,2.216022174,0.378647268,18.42511765,45.80248603
cfc,e,warmed,e1,quema,1061,angio,2009,189,1.111620394,0.009134929,189.8430586,0.073240725,27.05543009,2.446331703,0.939668206,18.42511765,6.786093349
cfc,e,warmed,e1,quema,1062,angio,2011,209,19.92064753,0.371422113,258.9229567,0.1711605,35.7702624,3.43410033,-0.081167996,18.42511765,89.01834061
cfc,e,warmed,e1,quema,1063,angio,2011,165,11.5121702,0.228763647,288.3022983,0.13811725,30.62613423,1.784703342,0.375191496,18.42511765,46.64550208
cfc,e,warmed,e1,quema,1065,angio,2011,269,16.50986877,0.315597053,282.2952903,0.1102865,24.20425543,0.869155158,0.103947715,18.42511765,68.16510359
cfc,e,warmed,e1,queru,1068,angio,2009,250,15.40325708,0.21331517,248.1425296,0.1449615,28.28444862,1.689935699,-0.041449024,14.79021701,71.64814147
cfc,e,warmed,e1,queru,1070,angio,2009,189,0.932978238,0.005391345,114.2539148,0.073240725,23.38907814,1.905652888,0.936919233,14.79021701,10.74499329
cfc,e,warmed,e1,queru,1072,angio,2010,168,19.16103283,0.195247605,203.5698552,0.16235125,28.58426921,1.095017227,-0.295520736,14.79021701,108.5988812
cfc,e,warmed,e1,queru,1078,angio,2011,209,14.05995907,0.152645693,205.380332,0.1711605,37.1141065,4.148708572,0.04937439,14.79021701,78.95460845
cfc,e,warmed,e1,rhaca,1079,angio,2010,202,8.055530782,0.203070246,311.358144,0.116000625,33.96946335,2.132378194,0.486712707,15.694,30.51919789
cfc,e,warmed,e1,rhaca,1082,angio,2009,189,2.018934721,0.015045117,169.4570659,0.073240725,27.8509407,2.546297096,0.871356269,15.694,13.98797908
cfc,e,warmed,e1,rhaca,1083,angio,2011,165,13.48563913,0.129701267,198.3056543,0.13811725,33.4140981,2.251637076,0.140713704,15.694,78.56953005
cfc,e,warmed,e1,rhaca,1084,angio,2010,235,13.08129855,0.343161185,300.9317965,0.180453875,32.29554367,2.1260275,0.166477727,15.694,51.04089413
cfc,e,warmed,e1,rhaca,1086,angio,2009,250,14.95225928,0.27771274,278.1264988,0.1449615,28.14390087,1.572287311,0.047262694,15.694,62.5666586
cfc,e,warmed,e1,rhaca,1089,angio,2011,236,10.64093517,0.4749264,334.9605123,0.179895375,27.71161333,1.442211776,0.321974311,15.694,37.9046049
cfc,e,ambient,e3,abiba,1212,gymno,2011,236,6.428458107,0.082399977,206.372227,0.24988025,28.73785397,1.42848416,0.447598042,11.63728334,35.91896877
cfc,e,ambient,e3,abiba,1218,gymno,2011,210,6.480824887,NA,NA,0.23462475,34.0537351,2.166458471,0.443098127,11.63728334,NA
cfc,e,ambient,e3,abiba,1219,gymno,2011,269,10.1937875,0.061053617,115.9517803,0.18773275,23.53127477,1.032646059,0.12404062,11.63728334,114.9104365
cfc,e,ambient,e3,aceru,1222,angio,2009,162,5.08447629,0.055913671,236.7377862,0.223441,23.16408602,1.771963118,0.585126948,12.25549903,24.74639963
cfc,e,ambient,e3,aceru,1223,angio,2011,266,5.900559173,0.241723173,347.1466727,NA,14.6066383,0.671937161,0.518537829,12.25549903,20.40989637
cfc,e,ambient,e3,aceru,1224,angio,2011,210,7.823333333,0.083733333,216,0.23462475,34.62,3.728140955,0.361647101,12.25549903,41.7118688
cfc,e,ambient,e3,aceru,1225,angio,2010,202,13.36648843,0.210530143,262.8507815,0.2270765,34.31341934,2.019520195,-0.090652319,12.25549903,58.89915403
cfc,e,ambient,e3,aceru,1229,angio,2010,235,12.64532291,0.193226004,255.738709,0.249484,34.60888036,2.790537363,-0.031808079,12.25549903,57.16607227
cfc,e,ambient,e3,aceru,1230,angio,2009,187,6.133507924,0.064560336,227.1406723,0.126708625,25.43579865,1.931385476,0.499530137,12.25549903,31.09137546
cfc,e,ambient,e3,aceru,1231,angio,2009,247,8.382628044,0.102934652,240.0949844,0.216379,32.28789393,2.715944383,0.316010876,12.25549903,40.24507361
cfc,e,ambient,e3,aceru,1232,angio,2010,165,12.78404453,0.182846078,259.2265145,0.254012625,23.87682533,1.234244029,-0.043127211,12.25549903,57.06493135
cfc,e,ambient,e3,acesa,1233,angio,2009,247,7.456717316,0.106823634,259.2731536,0.216379,32.49155299,2.77423677,0.328808601,11.10967352,33.27942341
cfc,e,ambient,e3,acesa,1234,angio,2009,188,0.362,0.00949,327,0.1230085,27.05,1.883187461,0.967415784,11.10967352,1.315625175
cfc,e,ambient,e3,acesa,1235,angio,2009,223,4.2,0.0457,225,0.237846375,34.07,3.749296372,0.621951087,11.10967352,21.49170555
cfc,e,ambient,e3,acesa,1236,angio,2011,209,7.373333333,0.071666667,204.6666667,0.242070625,37.69,3.589655763,0.33631413,11.10967352,41.55591732
cfc,e,ambient,e3,acesa,1243,angio,2009,166,7.123333333,0.102,267,0.1973045,27.66666667,1.809781835,0.358817042,11.10967352,30.93786784
cfc,e,ambient,e3,betpa,1245,angio,2009,223,19.96666667,0.528333333,290,0.237846375,31.19666667,2.362309031,0.055150696,21.13211766,80.48133383
cfc,e,ambient,e3,betpa,1246,angio,2009,187,11.90659117,0.132115002,223.5633325,0.126708625,28.51565456,2.210223711,0.436564221,21.13211766,61.31780721
cfc,e,ambient,e3,betpa,1247,angio,2011,165,14.07844993,0.14470523,209.1069127,0.1754185,29.97547913,1.754948196,0.333788967,21.13211766,77.59809003
cfc,e,ambient,e3,betpa,1248,angio,2009,162,16.33333333,0.25,258.6666667,0.223441,25.39333333,1.530325825,0.227084876,21.13211766,73.05543896
cfc,e,ambient,e3,betpa,1252,angio,2010,235,17.96437943,0.386531151,277.4761935,0.249484,34.48972448,2.317139033,0.149901599,21.13211766,75.32989541
cfc,e,ambient,e3,betpa,1253,angio,2011,269,16.42999393,0.25672253,260.4618323,0.18773275,24.72784233,1.536347798,0.222510768,21.13211766,73.01527268
cfc,e,ambient,e3,betpa,1254,angio,2010,165,19.17973631,0.433817877,289.6836835,0.254012625,23.71705437,1.014744737,0.09238929,21.13211766,77.3842183
cfc,e,ambient,e3,picgl,1255,gymno,2011,236,10.17851713,0.154533413,237.435647,0.24988025,28.67661537,1.470267911,0.37158942,16.19724024,49.39771218
cfc,e,ambient,e3,picgl,1258,gymno,2011,210,7.778588643,NA,NA,0.23462475,34.17013547,2.727812961,0.519758396,16.19724024,NA
cfc,e,ambient,e3,pinba,1266,gymno,2011,209,12.98838097,NA,NA,0.242070625,37.89855577,2.531349569,0.308453907,18.7816562,NA
cfc,e,ambient,e3,pinba,1267,gymno,2010,235,14.4738496,0.360123138,309.1109056,0.249484,34.06699244,3.076621081,0.229362445,18.7816562,55.17800859
cfc,e,ambient,e3,pinba,1271,gymno,2010,207,18.56666667,0.451,312.6666667,0.212340875,30.26333333,2.123968871,0.011446782,18.7816562,70.08935642
cfc,e,ambient,e3,pinba,1272,gymno,2011,237,10.48723607,0.2055611,231.1423493,0.2435465,29.5465533,1.830314534,0.441623467,18.7816562,52.25108624
cfc,e,ambient,e3,pinba,1276,gymno,2011,167,14.8213497,0.2293375,273.2334783,0.219183429,22.62490333,1.509118594,0.210860345,18.7816562,63.02557062
cfc,e,ambient,e3,pinst,1277,gymno,2011,266,13.4345018,0.17557436,244.2504637,NA,16.6167278,0.744007314,-0.019674098,13.17528985,63.44191958
cfc,e,ambient,e3,pinst,1281,gymno,2010,207,9.986666667,0.221333333,308.3333333,0.212340875,30.92333333,2.149336762,0.242015411,13.17528985,38.15438778
cfc,e,ambient,e3,pinst,1282,gymno,2011,165,8.501077393,0.090839413,236.8907477,0.1754185,29.07075883,1.59039417,0.354771129,13.17528985,41.34916593
cfc,e,ambient,e3,pinst,1285,gymno,2011,237,7.02660893,0.165561593,248.1768177,0.2435465,29.42594843,1.669637439,0.466682782,13.17528985,32.67992165
cfc,e,ambient,e3,poptr,1288,angio,2010,235,18.09253278,0.347146286,268.0153405,0.249484,34.67920685,2.428319441,0.101884697,20.145,78.30514249
cfc,e,ambient,e3,poptr,1289,angio,2009,223,18.66666667,0.295333333,251.6666667,0.237846375,31.36,2.644450662,0.073384628,20.145,85.6733591
cfc,e,ambient,e3,poptr,1290,angio,2009,166,16.07331451,0.3335598,284.269177,0.1973045,26.98969078,1.797736138,0.202118912,20.145,65.94970553
cfc,e,ambient,e3,poptr,1291,angio,2011,165,11.85104557,0.172803433,260.7327913,0.1754185,28.82661883,1.301018952,0.411712804,20.145,52.61536479
cfc,e,ambient,e3,poptr,1294,angio,2010,202,17.28191529,0.436576516,296.7781933,0.2270765,33.32993062,1.569803882,0.142123838,20.145,68.25517477
cfc,e,ambient,e3,poptr,1297,angio,2011,210,18.36848137,0.45188311,286.129043,0.23462475,35.79073717,2.695518725,0.088186579,20.145,74.9292242
cfc,e,ambient,e3,poptr,1298,angio,2010,168,23.42683609,0.288008472,224.1634965,0.249319125,28.167991,0.942788805,-0.162910702,20.145,120.3231789
cfc,e,ambient,e3,quema,1299,angio,2011,269,15.92373883,0.295022423,278.989303,0.18773275,24.889122,1.062099637,0.135759177,18.42511765,66.44567475
cfc,e,ambient,e3,quema,1302,angio,2011,237,17.2903325,0.399816157,289.6826897,0.2435465,29.01816113,1.76533663,0.061589031,18.42511765,69.76127898
cfc,e,ambient,e3,quema,1303,angio,2009,189,0.857457044,0.00961198,243.8192972,0.1199475,27.05414581,2.189185434,0.953462601,18.42511765,4.056052169
cfc,e,ambient,e3,quema,1305,angio,2011,165,2.337496857,0.053643797,313.489856,0.1754185,29.60582733,1.825735961,0.873135309,18.42511765,8.804245361
cfc,e,ambient,e3,quema,1306,angio,2011,209,14.63366837,0.331770357,283.572228,0.242070625,35.0312093,3.267605786,0.205776123,18.42511765,60.17480808
cfc,e,ambient,e3,quema,1307,angio,2009,250,20.78838641,0.347525687,257.8219585,0.205855875,29.58028666,1.727887744,-0.128263429,18.42511765,93.26668927
